prob_pred,n_bins,strategy,ymax,metric_name,metric_value,model_name,b,m
0.1095005961222842,10,uniform,0.2,prob_true,0.125,fit-spline,8,0
0.12975282144904915,10,uniform,0.2,prob_true,0.023809523809523808,fit-spline,8,0
0.14981693165502818,10,uniform,0.2,prob_true,0.2222222222222222,fit-spline,8,0
0.16955017505543954,10,uniform,0.2,prob_true,0.07142857142857142,fit-spline,8,0
0.18737349449364316,10,uniform,0.2,prob_true,0.2777777777777778,fit-spline,8,0
0.004874601557433685,10,uniform,0.2,n_total,3980.0,fit-spline,8,0
0.028864647499309375,10,uniform,0.2,n_total,421.0,fit-spline,8,0
0.04969566677043798,10,uniform,0.2,n_total,218.0,fit-spline,8,0
0.06856931374711694,10,uniform,0.2,n_total,126.0,fit-spline,8,0
0.09064466750407493,10,uniform,0.2,n_total,62.0,fit-spline,8,0
0.1095005961222842,10,uniform,0.2,n_total,48.0,fit-spline,8,0
0.12975282144904915,10,uniform,0.2,n_total,42.0,fit-spline,8,0
0.14981693165502818,10,uniform,0.2,n_total,18.0,fit-spline,8,0
0.16955017505543954,10,uniform,0.2,n_total,14.0,fit-spline,8,0
0.18737349449364316,10,uniform,0.2,n_total,18.0,fit-spline,8,0
0.004874601557433685,10,uniform,0.2,n_event,17.0,fit-spline,8,0
0.028864647499309375,10,uniform,0.2,n_event,8.0,fit-spline,8,0
0.04969566677043798,10,uniform,0.2,n_event,13.0,fit-spline,8,0
0.06856931374711694,10,uniform,0.2,n_event,15.0,fit-spline,8,0
0.09064466750407493,10,uniform,0.2,n_event,5.0,fit-spline,8,0
0.1095005961222842,10,uniform,0.2,n_event,6.0,fit-spline,8,0
0.12975282144904915,10,uniform,0.2,n_event,1.0,fit-spline,8,0
0.14981693165502818,10,uniform,0.2,n_event,4.0,fit-spline,8,0
0.16955017505543954,10,uniform,0.2,n_event,1.0,fit-spline,8,0
0.18737349449364316,10,uniform,0.2,n_event,5.0,fit-spline,8,0
0.008493429571841694,10,uniform,0.54,prob_true,0.007465963987703118,fit-spline,8,0
0.07365119307885605,10,uniform,0.54,prob_true,0.09454545454545454,fit-spline,8,0
0.1296157097763513,10,uniform,0.54,prob_true,0.10344827586206896,fit-spline,8,0
0.18619103802415504,10,uniform,0.54,prob_true,0.17073170731707318,fit-spline,8,0
0.2329597884192774,10,uniform,0.54,prob_true,0.375,fit-spline,8,0
