model,threshold,metric_name,metric_value,model_name,m,q025,q975,ci_low,ci_high
model,0.03,pp1000,142.4,fit-spline,0,133.79,153.03,133.79,153.03
model,0.04,pp1000,108.8,fit-spline,0,100.8,117.77499999999998,100.8,117.77499999999998
model,0.05,pp1000,87.4,fit-spline,0,80.0,95.82,80.0,95.82
model,0.1,pp1000,35.4,fit-spline,0,30.8,40.305,30.8,40.305
model,0.2,pp1000,10.200000000000001,fit-spline,0,7.39,12.8,7.39,12.8
model,0.005,pn1000,527.8000000000001,fit-spline,0,513.36,540.105,513.36,540.105
model,0.01,pn1000,687.8,fit-spline,0,673.635,700.715,673.635,700.715
model,0.0141,pn1000,749.4,fit-spline,0,738.245,760.85,738.245,760.85
model,0.02,pn1000,804.8,fit-spline,0,794.475,814.21,794.475,814.21
model,0.03,pn1000,857.6,fit-spline,0,846.97,866.21,846.97,866.21
model,0.04,pn1000,891.2,fit-spline,0,882.225,899.2,882.225,899.2
model,0.05,pn1000,912.6,fit-spline,0,904.18,920.0,904.18,920.0
model,0.1,pn1000,964.6,fit-spline,0,959.6949999999999,969.1999999999999,959.6949999999999,969.1999999999999
model,0.2,pn1000,989.8000000000001,fit-spline,0,987.1999999999999,992.61,987.1999999999999,992.61
model,0.005,tp1000,16.6,fit-spline,0,12.99,20.409999999999997,12.99,20.409999999999997
model,0.01,tp1000,15.2,fit-spline,0,11.695,19.21999999999999,11.695,19.21999999999999
model,0.0141,tp1000,14.0,fit-spline,0,11.0,17.409999999999997,11.0,17.409999999999997
model,0.02,tp1000,12.8,fit-spline,0,10.094999999999999,16.105,10.094999999999999,16.105
model,0.03,tp1000,11.6,fit-spline,0,9.0,15.009999999999996,9.0,15.009999999999996
model,0.04,tp1000,10.8,fit-spline,0,8.599999999999998,14.209999999999997,8.599999999999998,14.209999999999997
model,0.05,tp1000,9.4,fit-spline,0,7.2,12.6,7.2,12.6
model,0.1,tp1000,6.2,fit-spline,0,4.39,8.104999999999999,4.39,8.104999999999999
model,0.2,tp1000,3.2,fit-spline,0,1.695,4.9049999999999985,1.695,4.9049999999999985
model,0.005,fp1000,455.6,fit-spline,0,443.285,468.40999999999997,443.285,468.40999999999997
model,0.01,fp1000,297.0,fit-spline,0,283.57000000000005,311.65999999999997,283.57000000000005,311.65999999999997
model,0.0141,fp1000,236.59999999999997,fit-spline,0,225.6,248.515,225.6,248.515
model,0.02,fp1000,182.4,fit-spline,0,172.4,193.31499999999997,172.4,193.31499999999997
model,0.03,fp1000,130.8,fit-spline,0,122.38000000000001,139.81,122.38000000000001,139.81
model,0.04,fp1000,98.0,fit-spline,0,90.59,105.80000000000001,90.59,105.80000000000001
model,0.05,fp1000,78.0,fit-spline,0,71.495,85.61,71.495,85.61
model,0.1,fp1000,29.2,fit-spline,0,25.389999999999997,34.02999999999999,25.389999999999997,34.02999999999999
model,0.2,fp1000,7.0,fit-spline,0,4.800000000000001,9.505,4.800000000000001,9.505
model,0.005,tn1000,527.2,fit-spline,0,512.865,539.505,512.865,539.505
model,0.01,tn1000,685.8,fit-spline,0,672.2249999999999,698.715,672.2249999999999,698.715
model,0.0141,tn1000,746.1999999999999,fit-spline,0,734.865,757.63,734.865,757.63
model,0.02,tn1000,800.4,fit-spline,0,788.5899999999999,810.105,788.5899999999999,810.105
model,0.03,tn1000,852.0,fit-spline,0,841.495,860.82,841.495,860.82
model,0.04,tn1000,884.8000000000001,fit-spline,0,875.0949999999999,893.0,875.0949999999999,893.0
model,0.05,tn1000,904.8000000000001,fit-spline,0,896.085,913.105,896.085,913.105
model,0.1,tn1000,953.6,fit-spline,0,947.0849999999999,959.505,947.0849999999999,959.505
model,0.2,tn1000,975.8,fit-spline,0,971.6850000000001,979.61,971.6850000000001,979.61
model,0.005,fn1000,0.6,fit-spline,0,0.19999999999999715,1.0000000000000029,0.19999999999999715,1.0000000000000029
model,0.01,fn1000,2.0,fit-spline,0,1.0,3.104999999999998,1.0,3.104999999999998
model,0.0141,fn1000,3.2,fit-spline,0,1.8000000000000007,4.6,1.8000000000000007,4.6
model,0.02,fn1000,4.4,fit-spline,0,2.8,6.305,2.8,6.305
model,0.03,fn1000,5.600000000000001,fit-spline,0,3.599999999999999,7.504999999999998,3.599999999999999,7.504999999999998
model,0.04,fn1000,6.4,fit-spline,0,4.295,8.904999999999998,4.295,8.904999999999998
model,0.05,fn1000,7.8,fit-spline,0,5.79,10.504999999999999,5.79,10.504999999999999
model,0.1,fn1000,11.0,fit-spline,0,8.495000000000001,13.904999999999998,8.495000000000001,13.904999999999998
model,0.2,fn1000,14.0,fit-spline,0,11.19,17.705,11.19,17.705
